dt_iso,temp,temp_min,temp_max,pressure,humidity,wind_speed,wind_deg,clouds_all
2017-01-13 10:00:00 +0000 UTC,21.3,19.34,21.91,1014,79,3.76,126,37
2017-01-13 11:00:00 +0000 UTC,21.86,21.24,22.54,1014,77,3.76,109,45
2017-01-13 12:00:00 +0000 UTC,22.52,22.21,23.03,1014,75,3.34,97,19
2017-01-13 13:00:00 +0000 UTC,22.96,22.61,23.41,1014,75,3.4,87,22
2017-01-13 14:00:00 +0000 UTC,24.27,23.8,24.74,1014,71,3.31,77,22
2017-01-13 15:00:00 +0000 UTC,28.63,25.14,29.19,1013,53,2.73,80,36
2017-01-13 16:00:00 +0000 UTC,28.98,25.24,29.53,1012,53,2.21,73,57
2017-01-13 17:00:00 +0000 UTC,29.28,25.34,29.6,1011,55,1.82,66,81
2017-01-13 18:00:00 +0000 UTC,29.48,26.14,29.89,1010,57,1.51,81,76
2017-01-13 19:00:00 +0000 UTC,29.77,26.14,30.03,1009,56,1.63,88,49
2017-01-13 20:00:00 +0000 UTC,29.16,26.34,29.45,1010,53,1.87,98,53
2017-01-13 21:00:00 +0000 UTC,26.9,25.84,27.49,1010,66,2.34,99,37
2017-01-13 22:00:00 +0000 UTC,24.77,24.11,25.24,1010,70,3.04,97,30
2017-01-13 23:00:00 +0000 UTC,24.65,23.14,24.91,1011,73,3.35,99,29
2017-01-14 00:00:00 +0000 UTC,24.42,21.74,24.64,1012,77,3.17,101,32
2017-01-14 01:00:00 +0000 UTC,23.89,20.74,24.05,1013,81,2.73,97,32
2017-01-14 02:00:00 +0000 UTC,23.63,19.84,23.85,1013,82,2.28,101,22
2017-01-14 03:00:00 +0000 UTC,21.93,19.84,22.18,1013,92,2.43,103,20
2017-01-14 04:00:00 +0000 UTC,21.49,19.34,21.74,1012,94,2.27,104,7
2017-01-14 05:00:00 +0000 UTC,20.61,19.34,20.88,1012,96,1.82,114,8
2017-01-14 06:00:00 +0000 UTC,20.46,19.34,20.81,1011,96,1.63,134,100
2017-01-14 07:00:00 +0000 UTC,20.06,18.84,20.47,1011,97,1.8,141,100
2017-01-14 08:00:00 +0000 UTC,19.9,18.24,20.28,1011,97,1.7,140,100
2017-01-14 09:00:00 +0000 UTC,20.18,18.84,20.65,1011,99,1.64,128,100
2017-01-14 10:00:00 +0000 UTC,22.66,18.84,22.96,1012,84,1.76,105,100
2017-01-14 11:00:00 +0000 UTC,23.25,19.84,23.75,1011,83,1.62,74,56
2017-01-14 12:00:00 +0000 UTC,24.54,21.84,25.11,1011,79,1.69,39,36
2017-01-14 13:00:00 +0000 UTC,24.73,23.64,25.36,1011,77,1.65,38,45
2017-01-14 14:00:00 +0000 UTC,24.86,24.34,25.68,1010,76,1.64,36,28
2017-01-14 15:00:00 +0000 UTC,29.14,25.64,29.95,1009,55,1.86,35,22
2017-01-14 16:00:00 +0000 UTC,29.98,26.84,30.63,1009,55,2.3,28,26
2017-01-14 17:00:00 +0000 UTC,30.93,27.34,31.62,1008,56,1.62,22,59
2017-01-14 18:00:00 +0000 UTC,31.2,28.14,31.92,1007,56,0.43,328,56
2017-01-14 19:00:00 +0000 UTC,31.69,29.74,32.36,1007,54,0.54,237,64
2017-01-14 20:00:00 +0000 UTC,30.52,27.64,31.49,1007,53,0.9,196,83
2017-01-14 21:00:00 +0000 UTC,28.86,27.78,30.01,1007,63,1.91,138,64
2017-01-14 22:00:00 +0000 UTC,25.89,25.49,26.84,1007,66,2.05,134,31
2017-01-14 23:00:00 +0000 UTC,26.19,25.14,26.34,1008,65,3.03,126,70
2017-01-15 00:00:00 +0000 UTC,25.13,24.34,25.57,1009,74,3.49,118,81
2017-01-15 01:00:00 +0000 UTC,24.52,23.34,24.79,1010,81,3.57,115,85
2017-01-15 02:00:00 +0000 UTC,23.96,22.34,24.23,1011,83,3.62,114,97
2017-01-15 03:00:00 +0000 UTC,22.14,21.74,22.5,1010,93,3.3,111,90
2017-01-15 04:00:00 +0000 UTC,21,20.64,21.74,1010,95,2.78,110,94
2017-01-15 05:00:00 +0000 UTC,20.98,20.55,21.28,1010,96,2.45,110,94
2017-01-15 06:00:00 +0000 UTC,20.34,19.89,20.61,1010,96,2.22,118,70
2017-01-15 07:00:00 +0000 UTC,20.14,19.64,20.51,1010,95,2.16,117,24
2017-01-15 08:00:00 +0000 UTC,20.3,19.69,20.68,1010,95,1.92,113,28
2017-01-15 09:00:00 +0000 UTC,20.13,19.31,20.5,1011,96,1.58,121,20
2017-01-15 10:00:00 +0000 UTC,23.1,21.64,23.47,1011,80,1.92,125,53
2017-01-15 11:00:00 +0000 UTC,24.01,22.84,24.37,1011,78,1.94,104,65
2017-01-15 12:00:00 +0000 UTC,25.21,24.62,25.71,1011,75,1.82,85,71
2017-01-15 13:00:00 +0000 UTC,25.93,25.52,26.67,1011,75,1.95,71,76
2017-01-15 14:00:00 +0000 UTC,26.74,26.23,27.63,1011,72,2.13,67,97
2017-01-15 15:00:00 +0000 UTC,29.44,26.84,30.41,1010,60,2.13,65,97
2017-01-15 16:00:00 +0000 UTC,30.28,27.84,31.06,1009,59,2.05,69,95
2017-01-15 17:00:00 +0000 UTC,31.07,28.64,31.23,1008,57,2.04,84,95
2017-01-15 18:00:00 +0000 UTC,31.31,29.24,31.6,1007,55,2.12,83,80
2017-01-15 19:00:00 +0000 UTC,29.66,28.65,30.54,1007,54,2.35,85,52
2017-01-15 20:00:00 +0000 UTC,29.29,28.85,29.93,1006,54,2.55,81,27
2017-01-15 21:00:00 +0000 UTC,28.71,27.34,29.05,1006,63,2.58,90,75
2017-01-15 22:00:00 +0000 UTC,26.83,26.03,27.89,1007,61,3.09,106,44
2017-01-15 23:00:00 +0000 UTC,26.41,24.84,26.96,1009,63,4.49,113,75
2017-01-16 00:00:00 +0000 UTC,25.59,23.64,25.87,1010,71,4.76,118,84
2017-01-16 01:00:00 +0000 UTC,24.82,22.84,25.32,1011,77,4.88,117,87
2017-01-16 02:00:00 +0000 UTC,24.06,22.34,24.81,1012,80,4.58,115,76
2017-01-16 03:00:00 +0000 UTC,22.42,22.14,22.87,1012,93,4.11,111,71
2017-01-16 04:00:00 +0000 UTC,21.84,21.65,22.14,1011,94,3.59,100,66
2017-01-16 05:00:00 +0000 UTC,21.6,21.34,21.89,1011,95,3.45,78,69
2017-01-16 06:00:00 +0000 UTC,21.49,21.14,21.87,1011,96,3.1,78,89
2017-01-16 07:00:00 +0000 UTC,21.54,21.14,21.96,1011,96,2.66,87,98
2017-01-16 08:00:00 +0000 UTC,21.55,20.84,22.02,1011,96,2.35,100,100
2017-01-16 09:00:00 +0000 UTC,21.65,20.74,22.08,1011,96,2.61,95,100
2017-01-16 10:00:00 +0000 UTC,23.08,21.34,23.65,1012,81,3.1,72,98
2017-01-16 11:00:00 +0000 UTC,23.7,21.64,24.36,1011,82,3.36,50,99
2017-01-16 12:00:00 +0000 UTC,24,22.14,24.79,1011,84,3.25,29,100
2017-01-16 13:00:00 +0000 UTC,24.3,23.34,25.34,1011,84,3.4,14,100
2017-01-16 14:00:00 +0000 UTC,24.61,23.14,25.82,1011,85,3.7,9,93
2017-01-16 15:00:00 +0000 UTC,26.9,24.96,28.11,1011,73,3.66,6,88
2017-01-16 16:00:00 +0000 UTC,27.4,26.26,28.23,1010,71,3.41,357,71
2017-01-16 17:00:00 +0000 UTC,25.27,24.29,27.74,1009,71,3.19,352,70
2017-01-16 18:00:00 +0000 UTC,26.63,26.25,27.74,1007,73,3.5,1,63
2017-01-16 19:00:00 +0000 UTC,27.18,24.26,27.43,1007,73,2.66,351,83
2017-01-16 20:00:00 +0000 UTC,26.52,21.34,27.35,1008,70,2.85,335,98
2017-01-16 21:00:00 +0000 UTC,24.19,21.14,25.5,1008,81,0.59,288,100
2017-01-16 22:00:00 +0000 UTC,23.32,22.91,23.55,1009,96,0.22,50,100
2017-01-16 23:00:00 +0000 UTC,22.55,22.26,22.67,1010,96,1.7,79,100
2017-01-17 00:00:00 +0000 UTC,22.22,21.92,22.42,1010,96,2.29,96,100
2017-01-17 01:00:00 +0000 UTC,21.73,21.14,22.19,1010,96,2.68,77,100
2017-01-17 02:00:00 +0000 UTC,21.5,20.84,21.95,1011,96,2.65,61,100
2017-01-17 03:00:00 +0000 UTC,20.62,20.23,21.76,1011,98,2.85,54,100
2017-01-17 04:00:00 +0000 UTC,20.78,20.49,21.76,1010,98,2.89,46,100
2017-01-17 05:00:00 +0000 UTC,20.68,20.48,21.46,1009,98,2.7,45,100
2017-01-17 06:00:00 +0000 UTC,20.69,20.48,21.46,1009,98,2.69,40,99
2017-01-17 07:00:00 +0000 UTC,21.16,21.16,21.16,1009,97,2.5,45,100
2017-01-17 08:00:00 +0000 UTC,21.51,21.51,21.51,1008,96,2.88,48,100
2017-01-17 09:00:00 +0000 UTC,20.88,20.46,21.36,1009,94,3.24,37,100
2017-01-17 10:00:00 +0000 UTC,21.4,19.84,21.77,1010,93,3.02,6,100
2017-01-17 11:00:00 +0000 UTC,21.47,20.14,22.06,1009,94,5.13,3,100
2017-01-17 12:00:00 +0000 UTC,20.42,20.08,21.03,1009,96,6.85,356,100
2017-01-17 13:00:00 +0000 UTC,20.47,20.23,21.26,1009,96,6.6,349,100
2017-01-17 14:00:00 +0000 UTC,20.81,20.14,21.96,1009,95,6.33,345,100
2017-01-17 15:00:00 +0000 UTC,22.99,22.64,23.76,1010,84,5.56,344,100
2017-01-17 16:00:00 +0000 UTC,23.75,22.14,25.26,1009,84,5.18,349,100
2017-01-17 17:00:00 +0000 UTC,23.82,23.72,24.03,1009,86,4.99,355,100
2017-01-17 18:00:00 +0000 UTC,24.06,23.93,24.41,1008,86,4.9,353,99
2017-01-17 19:00:00 +0000 UTC,23.7,22.74,24.2,1007,88,3.34,343,99
2017-01-17 20:00:00 +0000 UTC,24.2,21.96,24.4,1007,87,3.11,325,99
2017-01-17 21:00:00 +0000 UTC,23.17,21.96,23.69,1007,91,3.04,350,100
2017-01-17 22:00:00 +0000 UTC,21.88,21.54,22.39,1007,93,1.99,360,99
2017-01-17 23:00:00 +0000 UTC,21.9,20.76,22.43,1009,93,2.15,17,100
2017-01-18 00:00:00 +0000 UTC,21.73,20.46,22.38,1009,94,2.88,28,100
2017-01-18 01:00:00 +0000 UTC,21.75,20.46,22.34,1009,93,3.4,26,100
2017-01-18 02:00:00 +0000 UTC,21.7,20.46,22.23,1010,93,3.02,23,100
2017-01-18 03:00:00 +0000 UTC,21.18,20.34,21.65,1010,97,2.33,19,100
2017-01-18 04:00:00 +0000 UTC,21.13,20.34,21.6,1009,97,2.15,15,100
2017-01-18 05:00:00 +0000 UTC,21.08,20.34,21.51,1009,98,2.05,9,99
2017-01-18 06:00:00 +0000 UTC,21.14,20.34,21.59,1009,97,1.83,356,100
2017-01-18 07:00:00 +0000 UTC,20.98,20.34,21.43,1009,98,1.51,339,97
2017-01-18 08:00:00 +0000 UTC,20.98,20.34,21.32,1009,98,1.63,330,94
2017-01-18 09:00:00 +0000 UTC,20.87,20.34,21.22,1010,96,1.54,328,95
2017-01-18 10:00:00 +0000 UTC,22.43,20.34,22.77,1011,89,1.39,311,90
2017-01-18 11:00:00 +0000 UTC,23.04,21.14,23.45,1012,88,1.73,324,80
2017-01-18 12:00:00 +0000 UTC,23.78,21.96,24.3,1012,84,2.07,330,66
2017-01-18 13:00:00 +0000 UTC,24.3,23.76,24.99,1012,80,1.98,327,89
2017-01-18 14:00:00 +0000 UTC,24.33,23.35,25.31,1011,80,1.93,325,97
2017-01-18 15:00:00 +0000 UTC,25.57,24.66,27.84,1011,74,1.86,315,97
2017-01-18 16:00:00 +0000 UTC,25.92,24.94,27.96,1011,76,1.86,293,53
2017-01-18 17:00:00 +0000 UTC,26.23,25.24,28.64,1009,74,2.31,288,54
2017-01-18 18:00:00 +0000 UTC,26.52,25.41,27.46,1009,69,2.43,285,53
2017-01-18 19:00:00 +0000 UTC,26.78,26.32,27.73,1009,72,1.74,280,63
2017-01-18 20:00:00 +0000 UTC,25.55,23.76,26.09,1009,75,1.1,276,85
2017-01-18 21:00:00 +0000 UTC,24.66,20.86,25.25,1010,79,2.01,132,91
2017-01-18 22:00:00 +0000 UTC,23.02,20.76,23.55,1011,89,2.07,82,87
2017-01-18 23:00:00 +0000 UTC,22.87,20.86,23.42,1012,90,2.56,72,77
2017-01-19 00:00:00 +0000 UTC,22.71,20.34,23.25,1013,91,2.44,72,91
2017-01-19 01:00:00 +0000 UTC,22.11,19.84,22.97,1013,91,2.43,61,86
2017-01-19 02:00:00 +0000 UTC,21.93,19.84,22.91,1013,91,2.21,52,82
2017-01-19 03:00:00 +0000 UTC,20.95,19.96,21.22,1013,97,1.33,60,72
2017-01-19 04:00:00 +0000 UTC,20.43,19.64,20.71,1013,97,1.25,81,91
2017-01-19 05:00:00 +0000 UTC,20.19,19.34,20.66,1013,96,0.3,160,97
2017-01-19 06:00:00 +0000 UTC,20.07,19.34,20.63,1013,97,1.45,164,100
2017-01-19 07:00:00 +0000 UTC,19.79,19.36,19.86,1014,97,1.88,175,100
2017-01-19 08:00:00 +0000 UTC,20.21,19.14,20.97,1014,96,2.14,168,100
2017-01-19 09:00:00 +0000 UTC,20.35,19.34,21.18,1015,95,2.25,155,96
2017-01-19 10:00:00 +0000 UTC,21.68,20.36,22.23,1015,89,1.92,136,81
2017-01-19 11:00:00 +0000 UTC,22.3,22.1,22.73,1016,88,2,130,75
2017-01-19 12:00:00 +0000 UTC,23.11,21.86,24.34,1016,85,2.19,129,66
2017-01-19 13:00:00 +0000 UTC,23.7,22.76,24.13,1016,84,1.96,123,59
2017-01-19 14:00:00 +0000 UTC,23.28,23.13,23.64,1016,89,1.66,118,52
2017-01-19 15:00:00 +0000 UTC,24.74,24.53,25.14,1016,82,1.85,130,86
2017-01-19 16:00:00 +0000 UTC,24.36,23.14,24.87,1016,83,2.69,122,90
2017-01-19 17:00:00 +0000 UTC,24.37,20.34,25.25,1015,80,2.29,103,69
2017-01-19 18:00:00 +0000 UTC,22.73,20.34,23.79,1015,82,3.22,111,100
2017-01-19 19:00:00 +0000 UTC,22.54,20.74,23.21,1015,83,3.14,113,100
2017-01-19 20:00:00 +0000 UTC,22.44,20.34,22.89,1015,82,3.54,128,100
2017-01-19 21:00:00 +0000 UTC,21.11,19.46,21.35,1015,90,3.46,122,99
2017-01-19 22:00:00 +0000 UTC,19.65,18.96,20.14,1016,96,3.56,110,100
2017-01-19 23:00:00 +0000 UTC,19.81,19.26,20.35,1017,94,3.37,109,100
2017-01-20 00:00:00 +0000 UTC,19.96,19.26,20.55,1017,94,3.17,106,99
2017-01-20 01:00:00 +0000 UTC,20.28,19.26,20.91,1017,93,2.66,116,98
2017-01-20 02:00:00 +0000 UTC,20.5,19.24,21.15,1018,92,1.86,120,98
2017-01-20 03:00:00 +0000 UTC,20.2,19.14,20.82,1018,97,1.42,121,97
2017-01-20 04:00:00 +0000 UTC,19.82,19.14,20.42,1018,97,1.38,119,95
2017-01-20 05:00:00 +0000 UTC,19.83,18.84,20.42,1017,96,1.57,118,99
2017-01-20 06:00:00 +0000 UTC,20.1,18.36,20.74,1017,96,1.72,122,96
2017-01-20 07:00:00 +0000 UTC,19.96,18.46,20.55,1017,96,2.04,127,96
2017-01-20 08:00:00 +0000 UTC,19.85,18.76,20.42,1017,95,2.22,123,91
2017-01-20 09:00:00 +0000 UTC,19.73,18.86,20.28,1017,95,1.87,115,89
2017-01-20 10:00:00 +0000 UTC,21.03,19.24,21.74,1018,91,2.65,100,46
2017-01-20 11:00:00 +0000 UTC,21.32,20.24,21.87,1019,88,2.77,96,39
2017-01-20 12:00:00 +0000 UTC,21.69,21.16,22.3,1019,86,2.81,96,53
2017-01-20 13:00:00 +0000 UTC,22.35,21.64,24.14,1018,84,2.59,101,63
2017-01-20 14:00:00 +0000 UTC,22.8,22.08,24.74,1018,82,2.1,105,88
2017-01-20 15:00:00 +0000 UTC,25.67,24.79,26.69,1017,64,1.64,102,84
2017-01-20 16:00:00 +0000 UTC,25.11,22.46,26.46,1017,67,1.56,111,87
2017-01-20 17:00:00 +0000 UTC,25.67,24.72,27.17,1016,68,1.67,100,100
2017-01-20 18:00:00 +0000 UTC,25.98,23.76,27.56,1016,66,3.08,128,98
2017-01-20 19:00:00 +0000 UTC,25.76,24.34,26.24,1016,68,3.31,126,100
2017-01-20 20:00:00 +0000 UTC,24.85,23.34,25.18,1016,74,3.57,123,92
2017-01-20 21:00:00 +0000 UTC,23.59,21.86,24.17,1016,85,2.89,134,80
2017-01-20 22:00:00 +0000 UTC,21.02,20.57,21.74,1017,90,3.11,124,80
2017-01-20 23:00:00 +0000 UTC,20.93,20.59,21.58,1018,90,3.05,126,89
2017-01-21 00:00:00 +0000 UTC,20.83,20.64,21.06,1018,88,2.97,123,99
2017-01-21 01:00:00 +0000 UTC,21.13,20.24,21.73,1019,88,3.03,122,98
2017-01-21 02:00:00 +0000 UTC,21.02,19.64,21.66,1019,88,2.78,125,97
2017-01-21 03:00:00 +0000 UTC,20.14,19.96,20.4,1018,93,2.53,134,100
2017-01-21 04:00:00 +0000 UTC,20.3,19.46,20.93,1017,93,2.53,137,98
2017-01-21 05:00:00 +0000 UTC,20.39,19.26,21.02,1016,93,2.84,132,100
2017-01-21 06:00:00 +0000 UTC,20.59,19.26,21.21,1016,93,2.97,125,99
2017-01-21 07:00:00 +0000 UTC,20.6,19.74,21.15,1016,93,3.39,124,97
2017-01-21 08:00:00 +0000 UTC,20.56,19.46,21.17,1016,93,2.99,123,84
2017-01-21 09:00:00 +0000 UTC,20.62,19.46,21.26,1017,93,2.69,126,86
2017-01-21 10:00:00 +0000 UTC,21.91,19.84,22.6,1017,83,3.1,119,46
2017-01-21 11:00:00 +0000 UTC,22.25,20.34,22.9,1017,83,3.67,118,39
2017-01-21 12:00:00 +0000 UTC,22.83,22.63,23.19,1018,84,3.15,112,30
2017-01-21 13:00:00 +0000 UTC,23.13,22.14,23.54,1018,85,2.96,109,32
2017-01-21 14:00:00 +0000 UTC,23,22.28,24.34,1018,87,2.84,109,42
2017-01-21 15:00:00 +0000 UTC,25.47,23.76,26.2,1017,72,2.8,102,75
2017-01-21 16:00:00 +0000 UTC,24.47,23.27,26.09,1017,75,2.28,70,88
2017-01-21 17:00:00 +0000 UTC,25.6,24.54,26.95,1015,67,2.76,64,80
2017-01-21 18:00:00 +0000 UTC,25.57,24.72,26.61,1016,68,3.49,122,87
2017-01-21 19:00:00 +0000 UTC,23.94,23.7,24.96,1015,73,2.68,113,83
2017-01-21 20:00:00 +0000 UTC,23.58,23.23,23.96,1015,73,4,132,69
2017-01-21 21:00:00 +0000 UTC,23.03,21.24,23.96,1015,82,4.38,133,81
2017-01-21 22:00:00 +0000 UTC,21.15,20.83,21.5,1015,86,3.19,122,79
2017-01-21 23:00:00 +0000 UTC,20.66,20.24,21.03,1016,86,2.89,114,94
2017-01-22 00:00:00 +0000 UTC,20.64,19.96,21.03,1016,88,2.68,115,93
2017-01-22 01:00:00 +0000 UTC,20.69,19.84,21.11,1016,87,2.34,113,93
2017-01-22 02:00:00 +0000 UTC,20.33,19.84,20.81,1017,88,1.99,109,88
2017-01-22 03:00:00 +0000 UTC,19.65,19.23,20.2,1016,92,1.74,112,96
2017-01-22 04:00:00 +0000 UTC,19.26,18.91,19.79,1016,92,1.81,119,94
2017-01-22 05:00:00 +0000 UTC,19.35,18.95,19.86,1015,92,1.8,126,81
2017-01-22 06:00:00 +0000 UTC,19.51,19.2,20,1015,91,1.92,131,78
2017-01-22 07:00:00 +0000 UTC,19.49,18.84,19.94,1014,91,1.91,133,81
2017-01-22 08:00:00 +0000 UTC,19.53,18.64,19.99,1014,91,1.92,134,88
2017-01-22 09:00:00 +0000 UTC,19.57,18.34,20.02,1015,92,2.17,137,97
2017-01-22 10:00:00 +0000 UTC,20.31,19.14,20.95,1015,88,2.24,133,97
2017-01-22 11:00:00 +0000 UTC,21.14,20.36,21.71,1016,85,1.99,124,93
2017-01-22 12:00:00 +0000 UTC,21.92,21.5,22.64,1016,83,1.83,101,97
2017-01-22 13:00:00 +0000 UTC,22.48,22.13,23.46,1016,84,1.23,75,99
2017-01-22 14:00:00 +0000 UTC,22.92,22.45,24.34,1016,84,1.69,78,100
2017-01-22 15:00:00 +0000 UTC,23.76,23.11,25.26,1015,76,1.99,74,98
2017-01-22 16:00:00 +0000 UTC,23.83,23,26.26,1014,77,2.92,45,96
2017-01-22 17:00:00 +0000 UTC,24.19,20.86,26.84,1014,73,2.52,61,99
2017-01-22 18:00:00 +0000 UTC,23.64,22.36,25.84,1013,71,2.46,67,69
2017-01-22 19:00:00 +0000 UTC,23.15,22.71,23.76,1012,77,2.99,78,72
2017-01-22 20:00:00 +0000 UTC,23.03,21.84,24.26,1013,81,2.16,95,98
2017-01-22 21:00:00 +0000 UTC,22.23,21.54,22.63,1013,87,2.66,128,100
2017-01-22 22:00:00 +0000 UTC,20.56,19.61,21.46,1013,92,1.93,136,100
2017-01-22 23:00:00 +0000 UTC,20.06,19.29,21.46,1014,94,1.76,123,100
2017-01-23 00:00:00 +0000 UTC,20.04,19.43,20.76,1015,93,1.55,107,99
2017-01-23 01:00:00 +0000 UTC,19.84,19.36,20.3,1015,94,1.24,118,97
2017-01-23 02:00:00 +0000 UTC,19.46,18.96,19.89,1015,95,1.51,134,97
2017-01-23 03:00:00 +0000 UTC,18.83,18.41,19.64,1015,99,1.73,110,98
2017-01-23 04:00:00 +0000 UTC,18.05,17.61,19.34,1014,100,2.06,105,89
2017-01-23 05:00:00 +0000 UTC,17.71,17.31,19.14,1013,100,1.83,119,90
2017-01-23 06:00:00 +0000 UTC,17.76,17.34,19.14,1013,100,1.79,123,90
2017-01-23 07:00:00 +0000 UTC,17.73,17.3,18.84,1013,100,1.65,115,89
2017-01-23 08:00:00 +0000 UTC,17.99,17.52,18.84,1014,100,1.42,106,78
2017-01-23 09:00:00 +0000 UTC,17.9,17.47,18.74,1014,99,1.34,113,74
2017-01-23 10:00:00 +0000 UTC,20.01,18.76,20.58,1015,88,1.18,111,62
2017-01-23 11:00:00 +0000 UTC,20.91,20.34,21.34,1015,89,1.08,75,66
2017-01-23 12:00:00 +0000 UTC,21.34,20.84,21.86,1015,90,0.99,38,90
2017-01-23 13:00:00 +0000 UTC,22.21,21.9,23.26,1015,88,0.9,26,71
2017-01-23 14:00:00 +0000 UTC,22.76,22.44,24.76,1014,87,1.17,4,94
2017-01-23 15:00:00 +0000 UTC,25.22,24.76,25.84,1013,71,0.38,306,78
2017-01-23 16:00:00 +0000 UTC,25.36,24.95,26.64,1013,73,0.46,62,96
2017-01-23 17:00:00 +0000 UTC,25.66,25.23,26.25,1013,72,1.54,37,95
2017-01-23 18:00:00 +0000 UTC,24.91,21.64,25.98,1013,71,2.22,34,97
2017-01-23 19:00:00 +0000 UTC,24.17,22.46,24.87,1012,74,1.84,16,99
2017-01-23 20:00:00 +0000 UTC,24.17,23.76,24.84,1012,79,1.37,37,89
2017-01-23 21:00:00 +0000 UTC,23.42,23.02,23.69,1012,91,1.53,70,92
2017-01-23 22:00:00 +0000 UTC,21.76,21.44,23.14,1013,94,1.74,97,92
2017-01-23 23:00:00 +0000 UTC,21.74,21.49,22.1,1014,93,1.95,106,93
2017-01-24 00:00:00 +0000 UTC,21.62,20.84,22.02,1014,93,1.76,103,77
2017-01-24 01:00:00 +0000 UTC,21.88,20.24,22.25,1015,92,1.68,112,72
2017-01-24 02:00:00 +0000 UTC,21.7,21.26,21.93,1015,92,1.66,95,69
2017-01-24 03:00:00 +0000 UTC,20.89,19.64,21.15,1015,97,1.49,84,56
2017-01-24 04:00:00 +0000 UTC,20.02,19.42,20.76,1014,98,1.33,78,41
2017-01-24 05:00:00 +0000 UTC,19.49,18.97,20.26,1014,99,1.36,67,48
2017-01-24 06:00:00 +0000 UTC,19.67,19.04,20.26,1013,99,1.25,69,71
2017-01-24 07:00:00 +0000 UTC,19.9,19.14,20.36,1014,99,1.26,69,74
2017-01-24 08:00:00 +0000 UTC,19.54,18.84,19.77,1013,99,1.06,77,55
2017-01-24 09:00:00 +0000 UTC,19.27,18.84,19.76,1014,100,1.01,60,68
2017-01-24 10:00:00 +0000 UTC,21.82,21.28,22.08,1015,87,0.75,22,100
2017-01-24 11:00:00 +0000 UTC,22.22,21.71,22.76,1015,87,1.27,2,97
2017-01-24 12:00:00 +0000 UTC,23.42,22.8,23.73,1015,84,2.5,320,92
2017-01-24 13:00:00 +0000 UTC,24.41,23.76,24.84,1014,82,2.78,309,91
2017-01-24 14:00:00 +0000 UTC,24.74,24.23,26.34,1014,84,2.98,305,58
2017-01-24 15:00:00 +0000 UTC,28.79,26.46,29.32,1013,65,2.8,302,26
2017-01-24 16:00:00 +0000 UTC,29.38,26.26,29.92,1013,58,2.43,298,37
2017-01-24 17:00:00 +0000 UTC,28.77,27.14,29.63,1012,59,2.37,297,61
2017-01-24 18:00:00 +0000 UTC,28.03,27.52,28.64,1011,62,2.04,292,82
2017-01-24 19:00:00 +0000 UTC,27.44,24.96,29.15,1012,59,3.13,316,94
2017-01-24 20:00:00 +0000 UTC,26.43,25.87,27.3,1011,68,1.28,305,92
2017-01-24 21:00:00 +0000 UTC,25.47,25.27,25.73,1011,88,1.24,63,90
2017-01-24 22:00:00 +0000 UTC,23.88,23.55,25.46,1011,85,1.12,86,88
2017-01-24 23:00:00 +0000 UTC,23.47,22.98,24.96,1012,87,1.28,62,91
2017-01-25 00:00:00 +0000 UTC,23.57,23.3,23.78,1014,85,1.31,48,97
2017-01-25 01:00:00 +0000 UTC,22.88,22.41,23.18,1014,89,1.54,71,64
2017-01-25 02:00:00 +0000 UTC,22.78,22.23,23.08,1014,90,1.96,61,67
2017-01-25 03:00:00 +0000 UTC,21.43,20.26,22.34,1014,97,2.23,49,91
2017-01-25 04:00:00 +0000 UTC,21.06,20.26,21.74,1013,96,2.19,37,95
2017-01-25 05:00:00 +0000 UTC,21.05,20.26,21.57,1013,97,2.03,27,100
2017-01-25 06:00:00 +0000 UTC,21.03,19.96,21.51,1012,97,2.06,17,99
2017-01-25 07:00:00 +0000 UTC,21.1,20.83,21.5,1013,97,2.15,352,100
2017-01-25 08:00:00 +0000 UTC,21.11,20.14,21.49,1013,97,1.81,332,100
2017-01-25 09:00:00 +0000 UTC,20.83,19.74,21.21,1014,98,2.46,319,100
2017-01-25 10:00:00 +0000 UTC,22.34,19.74,22.9,1015,90,2.8,298,100
2017-01-25 11:00:00 +0000 UTC,22.43,19.76,23.11,1015,91,3.03,303,100
2017-01-25 12:00:00 +0000 UTC,22.95,19.46,23.64,1015,89,3.99,310,100
2017-01-25 13:00:00 +0000 UTC,22.84,19.76,23.42,1014,90,3.58,316,100
2017-01-25 14:00:00 +0000 UTC,23.08,22.46,23.42,1014,89,3.68,320,100
2017-01-25 15:00:00 +0000 UTC,26.11,23.26,26.58,1013,75,4.49,318,100
2017-01-25 16:00:00 +0000 UTC,26.75,24.74,27.49,1012,72,5.26,312,100
2017-01-25 17:00:00 +0000 UTC,24.24,23.55,25.64,1011,81,5.39,312,100
2017-01-25 18:00:00 +0000 UTC,23.45,22.59,26.86,1010,87,5.26,311,99
2017-01-25 19:00:00 +0000 UTC,24.86,23.86,25.26,1010,83,4.48,288,100
2017-01-25 20:00:00 +0000 UTC,26.36,23.26,27.19,1011,81,4.46,277,100
2017-01-25 21:00:00 +0000 UTC,23.5,22.46,24.08,1011,90,3.17,282,100
2017-01-25 22:00:00 +0000 UTC,23.02,21.84,23.9,1012,90,2.4,262,100
2017-01-25 23:00:00 +0000 UTC,22.78,21.26,23.6,1013,91,1.65,278,100
2017-01-26 00:00:00 +0000 UTC,22.72,20.84,23.55,1013,90,1.4,310,100
